Epoca,Erro_Treino,Erro_Validacao
1,0.2588597459159883,0.20813985251186876
2,0.17190712890399487,0.16095644674337584
3,0.13208802127485705,0.12375866635830328
4,0.10514198975398711,0.10285561245943317
5,0.08835879034660753,0.09110119375366753
6,0.07685055991921244,0.084479166803869
7,0.06846130088658144,0.07994984772025975
8,0.061927825187275395,0.07627937095880032
9,0.05630907569697928,0.07317020910713419
10,0.051349252592225135,0.07071964663749791
11,0.047048395356095576,0.06878173226410482
