Epoca,Erro_Treino,Erro_Validacao
1,0.44389339526347793,0.46349206028706535
2,0.3944279375039599,0.4223668008514611
3,0.3527029733769686,0.39061626296323354
4,0.31090958925757706,0.36041846541446637
5,0.27793729746871443,0.33532911005881794
6,0.2501833176062333,0.31597127009156956
7,0.22765530619286706,0.30252184418382055
8,0.20751599340231064,0.2886037219922493
9,0.18876320051014606,0.27468492599599237
10,0.17239077750172288,0.2607276837928047
11,0.15643656854516047,0.2466956108342453
12,0.14180894895342921,0.23560586681438697
13,0.1299204943876832,0.22792015766734655
14,0.11983495092103766,0.22081975791721256
15,0.1090721603995559,0.21428665959487678
16,0.09638464250571775,0.20776010129837313
17,0.08650357130971043,0.20340213774702082
18,0.07955676155704998,0.200089512864049
19,0.07404996517002645,0.19734918398214601
20,0.06941640033063022,0.1951128734427072
21,0.0654316825211914,0.1931107823815203
22,0.06203306346488482,0.19128078847035143
23,0.0591152556519514,0.18955298007124188
24,0.056613417075734807,0.1881440692276185
25,0.054400528199590806,0.18697948207483028
26,0.05242099847028799,0.18590061640969552
27,0.05062830597810649,0.1846402343330924
28,0.0489042663759996,0.18312350809537242
29,0.04701418426203434,0.18132935811251702
30,0.04366508250214158,0.17803365234647395
31,0.03843980351910214,0.17291938508935026
32,0.03443976275639985,0.16928098716462336
33,0.031614269079817604,0.16735557944690785
34,0.029313311045389378,0.1663898981183932
35,0.02732463311662378,0.16578404382754464
36,0.025611757829286094,0.1652319191369023
37,0.02408998991339053,0.1646937570850522
38,0.022763939356879544,0.16418117190939452
39,0.021628314849394568,0.16369452089484873
40,0.020603358391150288,0.16321049080736674
41,0.019663865260415487,0.16271672429057643
42,0.018815489902175467,0.16223337971092158
43,0.01804844620271466,0.16176844965473658
44,0.017347167470074015,0.16132503337707516
45,0.01669768646738079,0.16090911239698963
46,0.016089192321515674,0.16053338378971496
47,0.015516012563907285,0.1602171151614503
48,0.01497742169253729,0.159970061152563
49,0.014465236335002534,0.15976080854281255
50,0.013942471066994271,0.15951047965929208
51,0.013386173333642734,0.15918751166161882
52,0.012893183090969875,0.15883953368296247
53,0.012461112686687866,0.15848245604884845
54,0.012041756397019219,0.15806288003815597
55,0.011657811807862906,0.1576463239773848
56,0.011310686565590913,0.15727020485215215
57,0.010997608764234602,0.15693809413879106
58,0.010708253662643198,0.15663612822741188
59,0.010428559203413913,0.156352778323624
60,0.010138886478628192,0.15608067851562288
61,0.009812977232910532,0.15581457697275
