Epoca,Erro_Treino,Erro_Validacao
1,0.0771645731193548,0.08162418479044407
2,0.05775448236095176,0.0881325743619739
3,0.04070422643984037,0.08561539222540424
4,0.03426062535031438,0.08254996463379193
5,0.02611613888775839,0.07312746693834668
6,0.018417521141871212,0.06307550175080066
7,0.014151795017220095,0.058722147443798514
8,0.011336940007722288,0.057128955419124154
9,0.009657026537790285,0.05652418128653908
10,0.008582333182490052,0.05664325162244638
11,0.00785322725816965,0.05734960437220046
12,0.007605836413781106,0.059574843711794584
13,0.008540712904064668,0.06503536835557511
14,0.010718441014215156,0.07204110433727229
15,0.01321950666553979,0.07800321390386335
16,0.0057757846980440505,0.06629864726396242
17,0.003473025984704619,0.061957414163657305
