Epoca,Erro_Quadratico_Medio
1,0.5448332841001304
2,0.5284068201368678
3,0.5263068084589053
4,0.5287828727306255
5,0.5331124675416068
6,0.5374316670687578
7,0.5416975119357371
8,0.5461006671522158
9,0.5477475498405209
10,0.5483132155538731
11,0.5487561932711749
12,0.5489674225407601
13,0.548625667292151
14,0.5478849400129212
15,0.5469193944152173
16,0.5459812420107027
17,0.5450232492548494
18,0.5439826583174749
19,0.5429364301205853
20,0.542078020384633
21,0.5414669574136632
22,0.5410529923531323
23,0.5406930110439175
24,0.5402958564688165
25,0.5399298508629511
26,0.5397199729950402
27,0.5397488943299682
28,0.5400995597568317
29,0.540791420654956
30,0.5417595218701402
31,0.5428837729611399
32,0.544029116333842
33,0.5451793877151496
34,0.5463710115283281
35,0.5475561265900835
36,0.548660831737983
37,0.5496485747899544
38,0.5505255053232908
39,0.5512721850954004
40,0.5518210304231803
41,0.5521449427106506
42,0.5523179354175851
43,0.5524216634012836
44,0.5523684683580903
45,0.5520324301347149
46,0.5515798398055797
47,0.5511317315920067
48,0.5506882052946321
49,0.5502507298836995
50,0.549891459957492
51,0.5496811111464351
52,0.5495607747984569
53,0.5494407904921766
54,0.549319072907261
55,0.5492259354250263
56,0.5491736946655356
57,0.5491587550478811
58,0.5491657008157932
59,0.5491725745783025
60,0.5491631353121356
61,0.5491359264288274
62,0.5490899771609445
63,0.549012561524739
64,0.5489223987149086
65,0.5488886769083176
66,0.5489250540798996
67,0.5489184403370613
68,0.5487765925809708
69,0.5485926095780591
70,0.5484692405009767
71,0.5484349374498959
72,0.5484950538463377
73,0.5486446446772772
74,0.5488703920383577
75,0.5491674841047354
76,0.5495352759586097
77,0.5498926407983329
78,0.5501527030812696
79,0.5503826298966813
80,0.5506119210048683
81,0.5508297264985111
82,0.5510356756830861
83,0.5512764821668286
84,0.551614548979655
85,0.5520489550196002
86,0.5525470065867611
87,0.5530914028888725
88,0.5536744813871521
89,0.5542839156159777
90,0.5549046805749049
91,0.555527144208239
92,0.5561454983644241
93,0.5567519740958282
94,0.557333237840762
95,0.5578695231754892
96,0.5583373922279884
97,0.5587179736196419
98,0.559008370859619
99,0.5592243968790522
100,0.5593885526493361
101,0.5595178631974963
102,0.5596218434053034
103,0.5597055540814603
104,0.5597723051757872
105,0.5598242265857287
106,0.5598602049361183
107,0.5598732135804372
108,0.5598542077374595
109,0.5598023259927666
110,0.5597242288381705
111,0.5596279594075606
112,0.5595234698310779
113,0.5594227902696207
114,0.5593391511476653
115,0.5592880322251955
116,0.5592911262930257
117,0.5593811331509512
118,0.5595824584217476
119,0.5597387475663509
120,0.5593901993301785
121,0.5589112144173258
122,0.5586372954657421
123,0.5584729533128616
124,0.5583646209368847
125,0.5582886783959972
126,0.5582322935808426
127,0.5581872336516063
128,0.5581475392414481
