Epoca,Erro_Quadratico_Medio
1,0.2737958417931206
2,0.2601987750038398
3,0.2515567247954558
4,0.2448634327695555
5,0.23954646170272684
6,0.23529298654794864
7,0.23190794040764762
8,0.22926004427323982
9,0.22727031775253745
10,0.22588398927813302
11,0.22503736497709556
12,0.22463792857044607
13,0.22456262627684123
14,0.22468005067112923
15,0.22490222277656738
16,0.22520885039857041
17,0.22560535370619722
18,0.22608080624261495
19,0.22661015349088787
20,0.227168206308435
21,0.22773513749978005
22,0.228297496733738
23,0.2288489215492602
24,0.2293907518836336
25,0.22993034454668976
26,0.2304758040017488
27,0.23103094044385966
28,0.23159509557378286
29,0.23216618213123094
30,0.23274310350419433
31,0.23332657180008395
32,0.23391896280758187
33,0.23452378098294396
34,0.23514499243376683
35,0.23578633212441458
36,0.23645067479743756
37,0.23713959195685944
38,0.23785320581914784
39,0.23859035506913473
40,0.23934896677161732
41,0.24012647638701284
42,0.24092017461084728
43,0.2417274331760159
44,0.2425458176486395
45,0.24337311796650396
46,0.24420732781203316
47,0.2450465961834151
48,0.24588916675184433
49,0.24673331486379257
50,0.24757728710308413
51,0.24841924127082404
52,0.24925717209896414
53,0.2500887888641875
54,0.2509112998911265
55,0.2517211406021596
56,0.25251408927637115
57,0.2532868085585556
58,0.2540395471888985
59,0.2547766271089668
60,0.2555036592922371
61,0.2562248111163568
62,0.25694204353912475
63,0.2576556375207442
64,0.258364941648162
65,0.25906890925523074
66,0.25976640293442976
67,0.2604563406781346
68,0.26113774930615136
69,0.2618097710986115
70,0.2624716550427081
71,0.26312275228614507
72,0.2637625242177963
73,0.2643905620619507
74,0.2650066108157153
75,0.26561058835995843
76,0.26620259176333394
77,0.2667828859178844
78,0.2673518738077039
79,0.2679100522226575
80,0.2684579605379524
81,0.26899613192152183
82,0.26952505515852676
83,0.2700451516889083
84,0.2705567681039084
85,0.27106018099109785
86,0.2715556095158109
87,0.27204323131282804
88,0.2725231984287443
89,0.27299565148090327
90,0.27346073140378213
91,0.27391858892832294
92,0.27436939227186014
93,0.27481333350566545
94,0.2752506338549958
95,0.275681547908627
96,0.2761063664754713
97,0.27652541768949807
98,0.27693906595786294
99,0.27734770846796886
100,0.27775176919146355
101,0.2781516906045435
102,0.27854792363066183
103,0.2789409165470099
104,0.2793311037309563
105,0.27971889512851505
106,0.28010466720407046
107,0.2804887559083523
108,0.28087145192918783
109,0.28125299822051825
110,0.28163358958287904
111,0.2820133739166317
112,0.2823924546906294
113,0.2827708941515871
114,0.2831487168248281
115,0.28352591290848866
116,0.28390244123034075
117,0.2842782315159006
118,0.2846531858102827
119,0.28502717900733765
120,0.2854000585686046
121,0.2857716436567187
122,0.2861417240516786
123,0.2865100593450421
124,0.2868763789920525
125,0.28724038381685685
126,0.28760174948571887
127,0.2879601322726259
128,0.28831517714709715
129,0.2886665278506346
130,0.28901383826076715
131,0.28935678405233334
132,0.28969507353124724
133,0.29002845658026966
134,0.29035673091153713
135,0.2906797452072069
136,0.29099739915630507
137,0.2913096407704719
138,0.2916164616185995
139,0.29191789073586527
140,0.2922139879499013
141,0.292504837263464
142,0.2927905407838705
143,0.2930712135336635
144,0.29334697934077997
145,0.2936179679025079
146,0.2938843130467412
147,0.29414615216964063
148,0.2944036267989761
149,0.2946568842029562
150,0.2949060799201285
151,0.2951513810130372
152,0.2953929697368561
153,0.29563104716349514
154,0.2958658361273007
155,0.2960975826997616
156,0.2963265553237452
157,0.2965530408271132
158,0.2967773368662998
159,0.2969997409430273
160,0.297220536910344
161,0.2974399806385701
162,0.2976582869797072
163,0.29787562012690755
