Epoca,Erro_Treino,Erro_Validacao
1,0.4676894530362005,0.4737878783487829
2,0.4385286040403983,0.45292169875962773
3,0.4113001630692962,0.4311422611701698
4,0.3883755402095108,0.4165656862949687
5,0.3650319198682383,0.4065970886057251
6,0.33871758321348416,0.39693610054542644
7,0.31640188549543147,0.38473010633655363
8,0.29390976402896984,0.36818914106598094
9,0.27129624147546677,0.3501234121688503
10,0.25216985754279986,0.3348369289430931
11,0.23634319443664908,0.32139713244420137
12,0.22309265086437827,0.31112429066223884
13,0.21132040116866085,0.30423784233837164
14,0.20033026881299337,0.2989073448800415
15,0.19149957342226684,0.2939440101676903
16,0.18268563326072837,0.2898729668107754
17,0.17559798953770386,0.2858004159214556
18,0.16993648123128047,0.2813823142743381
19,0.16515096471353796,0.2763773487866038
20,0.15969486916108658,0.27053874951142476
21,0.1542680007024296,0.2651659982002188
22,0.1495999512451091,0.26097282760536683
23,0.14519524749269563,0.2576378424702834
24,0.1406032320631184,0.25446821136004794
25,0.1341021512003814,0.24813344088008532
26,0.12706458567563006,0.24173378091222877
27,0.12158531486709631,0.23689962006915063
28,0.11633677681555267,0.23246742757762556
29,0.11064557681231463,0.22813051418364438
30,0.10531651145996614,0.22370380153188002
31,0.10101179430279432,0.21989052184394867
32,0.09751020009594182,0.21675638970687539
33,0.09474512581985955,0.21427339896875264
34,0.09249881077699192,0.2122702018788963
35,0.09052269761378993,0.21053969945111448
36,0.08848245866333261,0.20904591467915898
37,0.08423306239944663,0.20831254413354255
38,0.0788951556032728,0.20680920041512724
39,0.07557370861064437,0.20450599835308686
40,0.07319408235935004,0.20227431892604616
41,0.07126114807858318,0.20025688437736977
42,0.06963484860556918,0.19850444594887134
43,0.06823710024007577,0.19699836996962325
44,0.06701487274272346,0.1956970117498003
45,0.06591957329459112,0.19454849277544184
46,0.06488901910683469,0.1934923287091581
47,0.06379035919118523,0.19242912804793583
48,0.061956285109358133,0.190979639771972
49,0.05642585704413401,0.186802305746071
50,0.05095252390783903,0.18170905313269553
51,0.04808555725543528,0.17870510616108556
52,0.04616429171675184,0.17669757406586542
53,0.04469173220433267,0.17518324986091535
54,0.043483557508257414,0.173978839129795
55,0.04243190646175786,0.17299497454220564
56,0.04148185287844656,0.1721892682048417
57,0.04062568151138964,0.17153410736552963
58,0.0398767085228661,0.1709992925864247
59,0.03922797672244245,0.17055219414476158
60,0.03865650614210746,0.17016564015828795
61,0.03814469630918751,0.16982367706168058
62,0.03768173819777484,0.16951951584694494
63,0.037260008704647796,0.16925029781999848
64,0.036873190494148785,0.16901375195088647
65,0.03651572501800854,0.16880683856804157
66,0.036182609516593606,0.16862622483493087
67,0.035869110072714885,0.16846946290122103
68,0.035570347562595125,0.1683359925642267
69,0.03528088722428201,0.16822765134956513
70,0.03499504203812784,0.16814783997410515
71,0.034710103740503956,0.1680949306591541
72,0.03443202016376682,0.1680422100139955
73,0.034170162350034027,0.1679321553746752
74,0.03392784742251271,0.1677489440497588
75,0.03370533209982882,0.16753268904999294
76,0.03350002357609676,0.1673083295561951
77,0.03330791587324798,0.1670852307096713
78,0.033125091396731615,0.16686968918488024
79,0.03294783127826871,0.1666664202761287
80,0.03277193218857081,0.16647939170643597
81,0.03259160736263476,0.1663136289221354
82,0.032398683599032904,0.16617692919629354
83,0.032187505418425896,0.16607723964707682
84,0.031971963647105237,0.1660015759562553
85,0.03176847816273036,0.16589803401592898
86,0.03155841353530657,0.16574712710766312
87,0.03130662150060107,0.1655890423699417
88,0.030989335424549538,0.16548766049664407
89,0.030686844378360546,0.16537951483186708
90,0.030432316826366657,0.1652807600517532
91,0.030206202874147662,0.16526347427647767
92,0.02998481618984498,0.16527410171582926
93,0.02974879705597306,0.1652824198508301
94,0.029497516970212974,0.16529268782401796
95,0.02928213739967504,0.16527875783653212
96,0.02912308074669108,0.16517936754801765
97,0.028986385520510558,0.165039570427612
98,0.02885706582035376,0.16489143103893067
99,0.02872767503377303,0.16474507600113486
100,0.028591306404620938,0.16460907935646052
101,0.028439125264809684,0.1644978987825418
102,0.028259997931734247,0.1644386870768555
103,0.02804719549509898,0.16447394543605204
104,0.02781723473927934,0.16463512976945208
105,0.02760282121377894,0.16487691956161124
106,0.027410345041531205,0.16509813970999837
107,0.027237101807580277,0.1652556999979035
108,0.027082649776778912,0.16536351653372605
109,0.026944424591695163,0.1654392753589554
110,0.02681942959099788,0.16549136115651758
111,0.026705214935038597,0.1655248093874284
112,0.026599965770859345,0.165544791601601
113,0.026502198954546415,0.16555634106189207
114,0.026410501507899843,0.16556346150297596
115,0.026323448949325746,0.16556898681666044
116,0.02623958248857061,0.16557497527006065
117,0.02615734647115277,0.16558319638719435
118,0.026074952393649962,0.16559550564655046
119,0.025990150150419694,0.1656140487042709
120,0.02589988126292033,0.1656412014346366
121,0.025799818600269298,0.16567891380459374
122,0.025683966979440583,0.16572660589225655
