Epoca,Erro_Treino,Erro_Validacao
1,0.14437168492584931,0.1689259382014015
2,0.10529734414556166,0.1379919655859662
3,0.08347985749104568,0.12129592766025525
4,0.06760182869072749,0.10998806891102317
5,0.05562862712716646,0.10186797250488525
6,0.04637390913023894,0.09592652198956621
7,0.038999108328647926,0.09111032380201228
8,0.032890204120449004,0.086849122723179
9,0.027776532097774784,0.0829136615351772
10,0.023524083067551455,0.0792805291419754
11,0.020051582512257228,0.07597145947386623
12,0.01723969390991233,0.07300724564116039
13,0.014940541089415307,0.07039635644785514
14,0.013036937197069855,0.06815025893754094
15,0.011449812057678034,0.0662621128106113
16,0.010118474167158184,0.06468743922725768
17,0.008992621039763431,0.06336372441327337
