Epoca,Erro_Quadratico_Medio
1,0.5210148988732753
2,0.5243970119177769
3,0.5249741066496234
4,0.5196198660717626
5,0.5121419901151029
6,0.506109842789736
7,0.5073757038326241
8,0.5091748113130404
9,0.5099710701349873
10,0.5102810121303839
11,0.5105421888002027
12,0.5082766065605289
13,0.5055236742634719
14,0.5032545811517949
15,0.5009619923731287
16,0.49872866441430197
17,0.49567875866119215
18,0.49022803292032274
19,0.4871355107373821
20,0.48632707388315133
21,0.48626517170726996
22,0.4862560387990582
23,0.4859030940654997
24,0.485436409694773
25,0.4851819356167118
26,0.48541321384684794
27,0.48610605772096344
28,0.4870547931245051
29,0.48805763068506436
30,0.48895613432159885
31,0.4898763414333178
32,0.49084208022115666
33,0.4917348167878266
34,0.49216429734779304
35,0.49230919220962094
36,0.4925037589097643
37,0.49273368602333434
38,0.4930013637658698
39,0.49332348513628677
40,0.49372391026812446
41,0.4942228094652233
42,0.49480251587985347
43,0.49540484216391206
44,0.4960159865185084
45,0.4967163985134986
46,0.4974740164933129
47,0.4981223777225266
48,0.4986381963881617
49,0.49910205457551876
50,0.49953786335879535
51,0.49997192561494497
52,0.5003950655792953
53,0.5002408075405076
54,0.49875974814100466
55,0.49828917055613703
56,0.49833954724864626
57,0.49878276703877306
58,0.4993835504647901
59,0.4999565299546237
60,0.5004502646345819
61,0.5009109462679203
62,0.5013747147266225
63,0.5018279083154517
64,0.502244218959728
65,0.5026002629400149
66,0.5028731494675396
67,0.5030367576759975
68,0.5030743161265578
69,0.5030088662351218
70,0.5028899501311354
71,0.5027851042906922
72,0.5027517820613863
73,0.5028018849791913
74,0.5029120086748561
75,0.5030553123586039
76,0.5032144185132273
77,0.5033802728187836
78,0.5035488456130219
79,0.503718925369555
80,0.5038909442571169
81,0.504066401205148
82,0.5042475972738651
83,0.5044375365117807
84,0.5046399246167493
85,0.5048592378004768
86,0.5051008588883796
87,0.5053713154223438
88,0.505678734911569
89,0.5060336711120145
90,0.5064499656536361
91,0.5069430994696331
92,0.5075136074433172
93,0.5080248743435155
94,0.5086019315640175
95,0.5090671327965868
96,0.509621370078206
97,0.5110752803477433
98,0.5142739003764016
99,0.5166453319611599
100,0.5172551551167464
101,0.5171838211488243
102,0.516748867168219
103,0.5163090341562084
104,0.5158823924222184
105,0.5154858404928617
106,0.5151297257605738
107,0.5147941266588966
108,0.5144917702022079
109,0.5142237275395076
110,0.5139830469074652
111,0.5137660425681693
112,0.5135709457875383
113,0.5133964856006399
114,0.5132414641138958
115,0.5131047442024061
116,0.51298532365902
117,0.5128823996736418
118,0.5127954099645282
119,0.5127240589579745
120,0.5126683414221436
121,0.5126285750375359
122,0.5126054520045799
123,0.5126001197347684
124,0.5126143026164087
125,0.5126504810278878
126,0.5127121501737959
127,0.5128041891297884
128,0.5129333761078636
129,0.5131090776765206
130,0.5133440849461688
131,0.5136553899922311
132,0.5140642346557909
133,0.5145938124758728
134,0.5152615870714877
135,0.5160624151769884
136,0.5169423275047743
137,0.5177786605330905
138,0.5184075198281943
139,0.5187154976021949
140,0.5187081379489298
141,0.5184746112455311
142,0.5181135281123579
143,0.5176945295333035
144,0.5172563686871495
145,0.5168197554575054
146,0.5163971960455808
147,0.515996756092056
148,0.5156230195005655
149,0.5152776725720035
150,0.5149604163096946
151,0.514670082194215
152,0.514405603119579
153,0.5141665080942862
154,0.5139528645718316
155,0.5137649326856
156,0.513602880069691
157,0.5134666999651616
158,0.5133562624377526
159,0.5132713706746328
160,0.5132117287158586
161,0.513176763951766
162,0.5131652717550906
163,0.5131749003537088
164,0.5132016323693289
165,0.5132396558999753
166,0.5132821342584609
167,0.5133229050788523
168,0.5133581371982122
169,0.5133867578404656
170,0.5134096203563627
171,0.5134283375748099
172,0.5134444865346393
173,0.5134592879092079
174,0.5134735760970619
175,0.5134878796332543
176,0.5135025157300592
177,0.5135176654191066
178,0.5135334249702226
179,0.5135498385697781
180,0.5135669183078649
181,0.5135846561829523
182,0.513603031273788
183,0.5136220140377684
184,0.5136415689056735
185,0.5136616558514461
186,0.5136822313178095
187,0.513703248697657
188,0.5137246584577321
189,0.5137464079146384
190,0.5137684406155254
191,0.5137906952270478
192,0.513813103793964
193,0.5138355892002943
194,0.5138580616760455
195,0.5138804142967066
196,0.5139025177258538
