Epoca,Erro_Treino,Erro_Validacao
1,0.13443469994091686,0.15405216838953634
2,0.0950216681158219,0.12031552218001054
3,0.07222455411966465,0.10373231102675252
4,0.054955737774098616,0.08818966622430581
5,0.04114257087111944,0.073444665148077
6,0.03089735608400403,0.06300633311228937
7,0.024187756924617273,0.05674472090001242
8,0.019578087890772672,0.053520913611023964
9,0.016271864638686045,0.05189558848854516
10,0.013703356957125098,0.05097731345896455
11,0.011550337426511216,0.050643928872692215
12,0.009871771969537188,0.05075389327462897
