Epoca,Erro_Treino,Erro_Validacao
1,0.4505875244338217,0.4645730566753484
2,0.4061953015819816,0.4394296273337006
3,0.34867842654705034,0.4025293427433014
4,0.3095536542673899,0.37423508217670837
5,0.28349386422286754,0.3564521397943208
6,0.2532558347725626,0.3391375500878938
7,0.21770569709106724,0.31597143263276933
8,0.18777930117465133,0.2954005336987687
9,0.16137112190300565,0.27186319575036966
10,0.14103208665295866,0.25613829437727387
11,0.12719372527432496,0.24527872388748775
12,0.11517841300097181,0.24088601925540332
13,0.09918793758172179,0.2331105642456169
14,0.08784082019101651,0.2289640527942802
15,0.0775878550330809,0.22418840261985817
16,0.0703966555189771,0.21839271106663388
17,0.0659176948318293,0.21539481013696432
18,0.061975458659198096,0.2131002294687242
19,0.05776742796629933,0.20942005726494145
20,0.054104394345644825,0.20609079883144962
21,0.05092001740732352,0.2029838824073664
22,0.04810099540381226,0.20001262697837802
23,0.04560210359720478,0.19742145289990878
24,0.0436199056748352,0.1955513628429171
25,0.04187256965411031,0.19409260653108062
26,0.04038197616443792,0.19280898333621788
27,0.0390669474163096,0.19178713976871392
28,0.03788844815414292,0.19101147816507572
29,0.03681651861880909,0.19043053000002888
30,0.03586295331422727,0.18991883099215254
31,0.035017216410768257,0.1893299648726709
32,0.03417130628926947,0.18859022776740178
33,0.03287805730960824,0.18715798452624413
34,0.037582540480209765,0.1931537071617781
35,0.02406163353163401,0.185748945948824
36,0.018545526089705222,0.181098614014954
37,0.016618352242460926,0.17933584170194009
38,0.01518052673173763,0.17720218057782375
39,0.014152179887662878,0.17528085871588342
40,0.013366437024629797,0.17347956857282407
41,0.012736587578238697,0.17198487292960193
42,0.012220787281814865,0.17077657021853607
43,0.011768462127687443,0.16979471320218276
44,0.011365237891806487,0.169044690467621
45,0.011003145154566445,0.16847168388181338
46,0.010669803161825277,0.168018546476358
47,0.010355251763292021,0.16764988442295514
48,0.010053753721355682,0.16734549323136866
49,0.009767629154366889,0.16709222320487602
