Epoca,Erro_Quadratico_Medio
1,0.5307621190998059
2,0.5544356346903667
3,0.559990271846894
4,0.5523343913343487
5,0.5479021021702345
6,0.5640350935502579
7,0.5820602613148177
8,0.5680783606029312
9,0.5523874820894525
10,0.5489647040452305
11,0.546916315316956
12,0.5498282755308187
13,0.5454851792308402
14,0.5441979095660552
15,0.5426051097290054
16,0.5403013164605887
17,0.5391245663119821
18,0.5378188947752156
19,0.5361446408392834
20,0.5345572311206863
21,0.5328145227500833
22,0.5305861564662067
23,0.5280491961037856
24,0.5255754961206742
25,0.5235358557416264
26,0.5217890488528074
27,0.5203835211760454
28,0.5191723386766535
29,0.5180337492717316
30,0.5169185358085585
31,0.5158351279154453
32,0.5146721883901073
33,0.5140757247000427
34,0.5285141812362909
35,0.5229290796877265
36,0.5195272009507418
37,0.5185516252911342
38,0.5173393724567014
39,0.516410214349314
40,0.5156418215096772
41,0.5150956760510432
42,0.5148285184901307
43,0.5148064191086543
44,0.5149247435416497
45,0.5151213713835492
46,0.5153602274596099
47,0.5155770758308766
48,0.5156721163138848
49,0.5155450183283411
