Epoca,Erro_Quadratico_Medio
1,0.5409858226409766
2,0.5512535043385243
3,0.5656295972261913
4,0.5656982557268352
5,0.5607122724525615
6,0.5531568941080747
7,0.5471186405805165
8,0.5422855319585406
9,0.5375173283368004
10,0.5329280865247465
11,0.5290222012659822
12,0.525139138228497
13,0.5219358293587338
14,0.5202878116621951
15,0.5200185050014523
16,0.5209830526622498
17,0.5220524672116984
18,0.522599136954593
19,0.5225680437331128
20,0.5219664205438814
21,0.5211634107629286
22,0.5203208728633375
23,0.519593993393634
24,0.5189364793680173
25,0.5183488159408339
26,0.5175627771887191
27,0.5167758259324909
28,0.5163950931441508
29,0.5158012436236059
30,0.5152334720216288
31,0.5149933449801456
32,0.515100826004021
33,0.5154828142935204
34,0.5159763841018616
35,0.5163774314125906
36,0.516735041082577
37,0.5172150176930315
38,0.5178257256809417
39,0.5185208062572234
40,0.5192539716009021
41,0.5199803674873299
42,0.5206598049285736
43,0.5212733653287076
44,0.5218410995527998
45,0.522402330545663
46,0.5229789116808325
47,0.5235616368406288
48,0.5241157858500085
49,0.5246059829778905
50,0.5250287793637329
51,0.5254080091597492
52,0.5257690587947076
53,0.5261342978224068
54,0.5265246165782614
55,0.5269499120653791
56,0.5274008693527434
57,0.5278537499355928
58,0.5282964778739822
59,0.5287363422351886
60,0.529178617121001
61,0.5296226992771745
62,0.5300660764351818
63,0.5305055337429492
64,0.5309374679687733
65,0.5313582181288891
66,0.5317642216513325
67,0.5321517563265222
68,0.5325165487570647
69,0.5328545259439609
70,0.5331648820728146
71,0.5334534243016523
72,0.5337317185724071
73,0.5340121734502706
74,0.5343041191209955
75,0.5346154690396542
76,0.5349545216869815
77,0.5352940366298166
78,0.535555378690337
79,0.5356990415247374
80,0.5357488527402878
81,0.5357474758382341
82,0.5357326377980202
83,0.5357337256980186
84,0.5357686339577017
85,0.5358402986017147
86,0.5359412466255498
87,0.5360628899971849
88,0.5362006624628934
89,0.5363540886027147
90,0.5365251852130482
91,0.5367169048351544
92,0.5369314509271484
93,0.5371680744208505
94,0.5374212113007947
95,0.5376806720502509
96,0.5379341757029588
97,0.5381733574763947
98,0.5383984118934534
99,0.5386101546558895
100,0.5388057688162267
101,0.5389796252547335
102,0.5391267948970513
103,0.5392478413476122
104,0.5393477361602331
105,0.5394328429335817
106,0.5395074693015453
107,0.5395697231918883
108,0.5396148823081746
109,0.5396413463959853
110,0.5396511056230401
111,0.5396474498772749
112,0.5396335686443017
113,0.5396121106826902
114,0.5395851587193599
115,0.5395543267080786
116,0.5395208697814491
117,0.5394857752137784
118,0.5394498304279514
119,0.5394136720173033
120,0.5393778208612189
121,0.5393427075643512
122,0.5393086913071086
123,0.5392760742371356
124,0.5392451128326802
125,0.5392160271870774
126,0.5391890088379048
127,0.5391642275427998
128,0.5391418372495907
129,0.5391219813974601
130,0.5391047976053707
131,0.5390904217488801
132,0.5390789913976294
133,0.539070648587213
