Epoca,Erro_Treino,Erro_Validacao
1,0.4799813282094975,0.4769795947549396
2,0.47027659011414363,0.46811139781589667
3,0.4599668872803812,0.46001735369896796
4,0.4506477976795478,0.45329351850055133
5,0.44294965783398865,0.4471837460158246
6,0.43563479362502844,0.4415597776973298
7,0.42845100304325223,0.43616384622067855
8,0.4211390778361408,0.4307242276243406
9,0.41355445955962306,0.4252747845566468
10,0.40516326009025233,0.4191288827275177
11,0.39493149365716385,0.4113035936378974
12,0.3821843331125574,0.40236423604385163
13,0.3688562360250398,0.3939106191826819
14,0.3547498769979024,0.3850564665312508
15,0.3401138874606124,0.3759019696731954
16,0.3254674787217561,0.3667461556505581
17,0.31084130392145853,0.35720920408721435
18,0.2958199642683616,0.34647213857866405
19,0.28117409650109304,0.33532546027898086
20,0.26740878036159255,0.32490087893355907
21,0.2544002514116333,0.3152418300849014
22,0.2426362282416184,0.3067618435270373
23,0.23165566410840133,0.29985462955853043
24,0.22150722561304248,0.29452452816242164
25,0.2125123031864691,0.2901004229560135
26,0.20437393195905754,0.28602701965205285
27,0.19682307183279255,0.2821681072496984
28,0.18982027951030564,0.2785591788046258
29,0.18359557831656462,0.2753403381943091
30,0.1779129034288963,0.2724707217055981
31,0.17259131692547444,0.2698879667254759
32,0.16761682459742927,0.26755083813354774
33,0.16303007625981328,0.2652972395505083
34,0.15865773742618486,0.2628664252073564
35,0.15427494449646553,0.2602549642149015
36,0.15000682656570397,0.2575199708793561
37,0.14591834602896184,0.2546871195503691
38,0.14197270407117943,0.251776949984826
39,0.13810268165217846,0.2488560881892081
40,0.13429726416466506,0.24600106319566262
41,0.13059057084366646,0.2432406989404764
42,0.12698444828936994,0.24057578085285516
43,0.12342867813370793,0.2379567267762979
44,0.11984458108026833,0.2352714551362058
45,0.11636431554909969,0.23256886012343334
46,0.11298049953197865,0.22988570063100616
47,0.10968215441398507,0.22731284293147377
48,0.10651181021327652,0.22497895824049682
49,0.10348228728769789,0.22292971644202864
50,0.100553630325432,0.22097107729105356
51,0.09770569596365714,0.21894976581850834
52,0.09495782139269729,0.21695377448488523
53,0.0923240981697561,0.21518556668176944
54,0.08980734683442293,0.21390095952742164
55,0.08731706288222059,0.2130209378358048
56,0.0849013421164605,0.21227824614420243
57,0.0825698352868753,0.21175813910136917
58,0.08029925913371538,0.21138316221344433
59,0.07813734714723823,0.21106077094230125
60,0.0761258000636207,0.21075311003173341
61,0.07425727228196762,0.21044174658383877
62,0.07249106512961713,0.21007326013802877
63,0.07079006266678266,0.2096114255896328
64,0.06913543045187197,0.2090610003684188
65,0.06750851800501137,0.2084224308341375
66,0.06591750027959403,0.20765102726378262
67,0.0643959963116196,0.2066748963320613
68,0.06293960802834829,0.20552117785277835
69,0.06155601388199201,0.20431001264365423
70,0.06025289721053125,0.203133165923035
71,0.05903041029431884,0.20201894945729026
72,0.05788745825466672,0.20095879859813173
73,0.056820502995869666,0.19994118709417227
74,0.05581178527633386,0.19897907926338795
75,0.05482606455825523,0.1981091263345496
76,0.053836259395404845,0.19737374224027182
77,0.05283903654513255,0.19682918396998889
78,0.051841876460332156,0.1964668774220179
79,0.05085640133985003,0.19616686366276348
80,0.049933065715062445,0.19592800322698076
81,0.04912871723827868,0.19577980326465555
82,0.04826769403706928,0.19532618375662347
83,0.04726091735779917,0.1945856063795818
84,0.04642623396736433,0.19403553758470404
85,0.04565025362761518,0.19358585871539083
86,0.044947457703358916,0.1932137396868839
87,0.04428773183948604,0.1929353381760438
88,0.043605877111998585,0.19265471740002046
89,0.042947694786864894,0.192395429725272
90,0.042314858433590015,0.1921946010091654
91,0.04170550386913753,0.19205381549992617
92,0.041117833297691635,0.19196972504250268
93,0.04055112831032646,0.19193612233552199
94,0.040006247335281596,0.1919360825205043
95,0.03947765071580229,0.19193592648277674
96,0.03895423511622707,0.1919013735415625
97,0.038444451667090394,0.19182317267709273
98,0.03796486707161474,0.1917018756668005
99,0.03752572452688078,0.19152968859413796
100,0.03714152607499607,0.19128940846413503
101,0.03684981155395576,0.1909557902599052
102,0.036754984751657394,0.1904966555048881
103,0.03703170466772544,0.1899148805884256
104,0.037440456319013445,0.1895090060100066
105,0.03672019096422054,0.19007209315749612
106,0.03547124218157963,0.19114598380087852
107,0.034692989551113454,0.19171311598716648
108,0.034110256056944864,0.19199140118665112
109,0.033618421511775895,0.1921492254274344
110,0.03317559523989444,0.1922584643567842
111,0.03276306194776664,0.19234694549360484
112,0.03237156133410827,0.19242149226824828
113,0.03199733889870344,0.19248013923356222
114,0.03163940745309177,0.19252346144623678
115,0.031296950009597105,0.19255721846838664
116,0.03096864002183334,0.19258710990610903
117,0.030653108937761964,0.1926159641263704
118,0.0303492294276824,0.19264437581204197
119,0.030056111700034346,0.19267189121747968
120,0.029773023407342232,0.19269776233883945
121,0.029499323642848702,0.19272130727219947
122,0.029234422398975307,0.1927420085160934
123,0.028977755545991756,0.19275944684014068
124,0.02872876540693399,0.19277314934096584
