Epoca,Erro_Treino,Erro_Validacao
1,0.09094555370688655,0.11487484593949765
2,0.07021939464401755,0.09666795898566811
3,0.051407142104412815,0.0890708252541344
4,0.04096632313747034,0.08406478986770465
5,0.03491648880929378,0.08087946997201781
6,0.02959968778598163,0.0765930202614191
7,0.02504307908696843,0.07295072326651189
8,0.022704985055381634,0.07355407617194284
9,0.02043469191244775,0.07429860133136008
10,0.01844998378341297,0.07267197519211105
11,0.017041462903066518,0.07306863759730312
12,0.015296000362276949,0.07298938856550478
13,0.013960881276117729,0.07381616660731526
14,0.012588984782853838,0.07476083278294325
15,0.011757530338367789,0.07478000909395151
16,0.010880057380465855,0.07430981820941295
17,0.01009343257159424,0.07408434677477016
18,0.00949987357084503,0.0741553711770507
