Epoca,Erro_Quadratico_Medio
1,0.24147875633303884
2,0.23174793258088572
3,0.2285023795042887
4,0.22746798446439043
5,0.227498051749587
6,0.22821258870948388
7,0.22930712923479915
8,0.23130170440502384
9,0.23402785253029373
10,0.23709659023633983
11,0.24021141343060376
12,0.24326237442288523
13,0.24618239483479715
14,0.24884084561914396
15,0.2511472770420743
16,0.2531694426981333
17,0.2550019758823854
18,0.2567123916767661
19,0.2583461970463333
20,0.2599377872730654
21,0.26151218146436406
22,0.26294969514247923
23,0.2639213450571201
24,0.264566771873079
25,0.26513278665171924
26,0.26565761308998087
27,0.26613519324541807
28,0.26656420796800206
29,0.2669522057562315
30,0.2673095488078538
31,0.26764526684853784
32,0.26796573711681176
33,0.2682740153233527
34,0.26856894804772724
35,0.2688462395031149
36,0.26910328675733686
37,0.26934192899108766
38,0.26956588707307805
39,0.26977829847578255
40,0.26998122999093127
41,0.2701760166522149
42,0.27036365644205124
43,0.27054502012334025
44,0.2707208867573688
45,0.2708919261010757
46,0.27105871575950957
47,0.27122178150393284
48,0.27138161671981753
49,0.27153867269223486
50,0.2716933398259183
51,0.2718459372407527
52,0.271996714808829
53,0.2721458635572482
54,0.27229352899325426
55,0.2724398236501233
56,0.2725848372145705
57,0.27272864397056473
58,0.2728713079490125
59,0.2730128863612656
60,0.27315343185336266
61,0.273292993996243
62,0.273431620299604
63,0.27356935693266654
64,0.273706249259631
65,0.2738423422471222
66,0.2739776807687021
67,0.2741123098111668
68,0.27424627457369893
69,0.27437962044040337
70,0.2745123927966697
71,0.27464463664868055
72,0.2747763959920555
73,0.27490771285978094
74,0.2750386259614101
75,0.2751691688063566
76,0.2752993671869492
77,0.27542923588750934
78,0.2755587744938985
79,0.27568796221923564
80,0.2758167517578398
81,0.2759450623583121
82,0.2760727725946345
83,0.2761997137219247
84,0.276325664998692
85,0.2764503528281019
86,0.27657345579688564
87,0.27669461736333134
88,0.27681346678479873
89,0.2769296468560845
90,0.27704284462065815
91,0.2771528193886695
92,0.27725942220913097
93,0.2773626028404881
94,0.2774624036054423
95,0.2775589428654341
96,0.277652392857887
97,0.2777429568083347
98,0.2778308489951531
99,0.27791627967502025
100,0.27799944521259773
101,0.2780805227507696
102,0.2781596683179245
103,0.2782370172333779
104,0.2783126858514185
105,0.2783867739348934
106,0.2784593671875647
107,0.278530539665216
108,0.27860035592192756
109,0.2786688728371124
110,0.2787361411221706
111,0.2788022065339869
112,0.2788671108348996
113,0.27893089254162284
114,0.27899358750328346
115,0.27905522934397764
116,0.27911584979970044
117,0.27917547897405026
118,0.2792341455322026
119,0.27929187684847095
120,0.27934869911929044
121,0.2794046374506975
122,0.27945971592716584
123,0.2795139576669467
124,0.2795673848677431
125,0.279620018845536
126,0.2796718800686212
127,0.2797229881883482
128,0.2797733620676128
129,0.2798230198078548
130,0.27987197877506415
131,0.2799202556251426
132,0.27996786632883636
133,0.28001482619636703
134,0.2800611499018321
135,0.2801068515073999
136,0.28015194448728303
137,0.2801964417514841
138,0.2802403556692578
139,0.28028369809226117
140,0.2803264803773379
141,0.2803687134088957
142,0.28041040762082864
143,0.2804515730179486
144,0.28049221919688605
145,0.28053235536642657
146,0.2805719903672586
147,0.2806111326911061
148,0.2806497904992275
149,0.28068797164026754
150,0.28072568366745093
151,0.2807629338551116
152,0.2807997292145532
153,0.28083607650924386
154,0.28087198226934407
155,0.280907452805582
156,0.28094249422247436
157,0.2809771124309099
158,0.28101131316010847
159,0.28104510196896526
160,0.2810784842568006
161,0.2811114652735277
162,0.28114405012925886
163,0.2811762438033664
164,0.281208051153018
165,0.2812394769212074
166,0.28127052574429445
167,0.2813012021590805
168,0.28133151060943645
169,0.2813614554524988
170,0.28139104096446005
171,0.2814202713459684
172,0.2814491507271554
173,0.28147768317230965
174,0.2815058726842192
175,0.2815337232081918
176,0.28156123863577714
177,0.281588422808205
178,0.2816152795195526
179,0.2816418125196621
180,0.28166802551681597
181,0.2816939221801925
182,0.2817195061421064
183,0.28174478100005335
184,0.28176975031856993
185,0.28179441763091945
186,0.2818187864406144
187,0.2818428602227914
188,0.28186664242543896
189,0.2818901364705006
190,0.28191334575485116
191,0.2819362736511611
192,0.2819589235086566
193,0.28198129865378113
194,0.28200340239076954
195,0.282025238002137
196,0.282046808749094
197,0.2820681178718892
198,0.28208916859009225
199,0.28210996410281447
200,0.2821305075888792
201,0.28215080220694216
202,0.2821708510955703
203,0.28219065737327925
204,0.28221022413853897
