Epoca,Erro_Treino,Erro_Validacao
1,0.4766162125402656,0.47820137026532444
2,0.4598911044536265,0.4652029214104453
3,0.43636850820436657,0.44354231085517687
4,0.4076451546120653,0.41725293251751305
5,0.37966244040414665,0.39461231227956345
6,0.35355121754621427,0.3739479367215704
7,0.3287665656592063,0.3579684263182366
8,0.30637634284345505,0.3459337984529237
9,0.28651464579912894,0.3354745600588892
10,0.2682428396911709,0.32442683215409446
11,0.25132438110975325,0.3136783753191194
12,0.23311043483899999,0.3032741941437896
13,0.21727874458075974,0.291919466845655
14,0.20419628142453494,0.28139659244943077
15,0.19016515978995963,0.2722187926842035
16,0.1766493260338546,0.26237975895807886
17,0.16570838327674547,0.25273882041306955
18,0.1566871273262598,0.24504885013677932
19,0.14841084967341317,0.23870532216255388
20,0.14062064874931818,0.23271265381481016
21,0.13402793480417977,0.22735143117749268
22,0.12815406689344475,0.22256692048800938
23,0.12243056075334756,0.2184000094995009
24,0.11682758474637996,0.21532618603883985
25,0.11116507918719458,0.21281206929605015
26,0.1054800526279474,0.21113240262694347
27,0.09964607695768533,0.2091450193058071
28,0.09405718246387419,0.20852619734737768
29,0.08938547254185318,0.20886495072389094
30,0.08542269695135538,0.20954915409208516
31,0.08187687095249853,0.21072993531642353
32,0.07870527780458876,0.2120925611275054
33,0.0758802124476799,0.21300701736706842
34,0.0734136780913314,0.21396226832325338
35,0.07123995729654317,0.21494887187548095
36,0.06929887196852517,0.21579512363393702
37,0.0677272774533126,0.2170272837516288
38,0.06628776117790228,0.2175854852906996
39,0.06497793692214518,0.21750575007115722
40,0.06306898032651255,0.21545252083611297
41,0.061142604647458645,0.21257401909615103
42,0.059755417127205626,0.2110868318484269
43,0.05845722662195177,0.21004086263567365
44,0.05719793233218294,0.20924637619565967
45,0.05621764018121075,0.20896071729871418
46,0.05524594825928523,0.20861630547915525
47,0.054294237598377516,0.208064545208938
48,0.05346054172567511,0.20767053186116052
49,0.05253448938460438,0.20750316020835347
50,0.05162439291427286,0.2075008279226046
51,0.05077210011696607,0.2074471121184852
52,0.04995219063416626,0.20749408634701236
