Epoca,Erro_Quadratico_Medio
1,0.2054389711931446
2,0.20083815992862372
3,0.19708707601333897
4,0.19362556081334475
5,0.19048216767762388
6,0.1876624548779353
7,0.18515393628186405
8,0.18294925403649442
9,0.18104194776846852
10,0.1794187331684498
11,0.17805853678297567
12,0.17693441947283298
13,0.17601615668502912
14,0.17527360982789517
15,0.1746801752203997
16,0.17421484427495765
17,0.17386220696958166
18,0.17361075839882584
19,0.1734504187104943
20,0.1733703746919285
21,0.17335817414434243
22,0.17340038533414084
23,0.1734843470211808
24,0.1736000142295543
25,0.17374092900368174
26,0.1739039383368789
27,0.1740880597216996
28,0.17429324269737229
29,0.17451952627376285
30,0.17476665988504805
31,0.17503402297333356
32,0.17532067213387803
33,0.1756254225306306
34,0.17594693226251962
35,0.17628378310934484
36,0.1766345533802805
37,0.17699787566291886
38,0.17737247260693234
39,0.17775716817696022
40,0.1781508773371232
41,0.17855258121937997
42,0.17896129636680322
43,0.1793760459139327
44,0.17979583843914593
45,0.1802196574964413
46,0.18064646203986237
47,0.18107519554125728
48,0.18150480017353682
49,0.18193423266611838
50,0.1823624804895208
51,0.18278857976324128
52,0.18321163743739788
53,0.18363085819705235
54,0.1840455721522111
55,0.18445525611174374
56,0.18485954193585805
57,0.18525820975328156
58,0.18565116877797683
59,0.1860384313519211
60,0.18642008597704204
61,0.1867962734388068
62,0.18716716800345262
63,0.18753296396470187
64,0.18789386680602943
65,0.18825008784510447
66,0.18860184122542445
67,0.188949342317066
68,0.1892928068460848
69,0.18963245031408577
70,0.1899684874634373
71,0.1903011316823023
72,0.19063059433148732
73,0.19095708401997177
74,0.1912808058656847
75,0.1916019607593788
76,0.19192074460855774
77,0.19223734748227053
78,0.19255195251597673
79,0.19286473438333956
80,0.19317585711989993
81,0.1934854711182453
82,0.19379370922970585
83,0.19410068211233863
84,0.19440647323490204
85,0.19471113421424172
86,0.19501468132830962
87,0.1953170940126223
88,0.19561831587612954
89,0.19591825831980184
90,0.19621680634681138
91,0.19651382577624893
92,0.19680917091686165
93,0.19710269183223028
94,0.1973942405625535
95,0.19768367595855998
96,0.19797086704490494
97,0.19825569501871326
98,0.19853805409629738
99,0.1988178514623508
100,0.19909500657314128
101,0.19936945003796647
102,0.1996411222652832
103,0.19990997201977342
104,0.2001759549986243
105,0.20043903250159753
106,0.2006991702410665
107,0.2009563373154585
108,0.20121050535254487
