Epoca,Erro_Quadratico_Medio
1,0.536679447134328
2,0.541140226415937
3,0.5506113599590512
4,0.5547776910547242
5,0.5574936917068668
6,0.5577421781689301
7,0.5555135471033953
8,0.5527973736227512
9,0.5505628986764267
10,0.5493939997687578
11,0.5498478003545384
12,0.5519156222026091
13,0.55162610221151
14,0.5505080729832166
15,0.548670236488866
16,0.5463473612123555
17,0.544004595280967
18,0.5417242392013367
19,0.5393293391986846
20,0.536271878998666
21,0.532643606000181
22,0.5295757771338778
23,0.5269827280158095
24,0.5247514189297742
25,0.5227465335191573
26,0.5207918699384059
27,0.5187078686989424
28,0.5164251423306547
29,0.5139897519924554
30,0.5115467470096734
31,0.5092858199048934
32,0.5073186206530378
33,0.5056532956608387
34,0.5042448851550819
35,0.5030534301539789
36,0.5020542431668905
37,0.5012248139324378
38,0.5005420259410259
39,0.49998747501157903
40,0.4995502306306426
41,0.49922441620427344
42,0.49900520087795025
43,0.49888454979208435
44,0.49885030053636703
45,0.4988890153129067
46,0.4989892218925992
47,0.4991433221495802
48,0.4993478390376718
49,0.4996021349030726
50,0.4999063018312358
51,0.5002589584904076
52,0.5006550941895852
53,0.501084540463566
54,0.5015326059521498
55,0.5019830718494497
56,0.5024214046977175
57,0.5028366793614943
58,0.503222790471719
59,0.503579102754277
60,0.5039098470399235
61,0.5042224614524101
62,0.5045259728772514
63,0.5048302212329421
64,0.5051457365373269
65,0.5054842135730521
66,0.5058622153461554
67,0.5063141662785959
68,0.5069238511945667
69,0.5078629072152719
70,0.5091940935748811
71,0.5104899603150643
72,0.5107181233199393
73,0.509754069886734
74,0.509103078603029
75,0.5087888621273918
76,0.5085407667098307
77,0.5082624406658764
78,0.5079797807435096
79,0.5078077559119945
80,0.5079352062635436
81,0.508184300557563
82,0.507600800788858
83,0.5069311049848335
84,0.5070309170359368
85,0.5066871431032629
86,0.5057973488331211
87,0.5049715017844427
88,0.5043706695558567
89,0.5039782925481323
90,0.5037313177060948
91,0.5035722900728546
92,0.5034724161446875
93,0.5034256222746243
94,0.5034342452137321
95,0.5035006719689784
96,0.5036236182493441
97,0.5037964181645094
98,0.504007214061965
99,0.504240698117803
100,0.5044799781271045
101,0.5047078815476543
102,0.5049083335746092
103,0.505068377145277
104,0.5051800735489207
105,0.5052408743303981
106,0.5052522126104573
107,0.5052175478978204
108,0.5051411353253868
109,0.5050276704058746
110,0.5048821908207597
111,0.504709862463364
112,0.504515819414883
113,0.5043052752307708
114,0.5040838101238976
115,0.5038575772220415
116,0.5036332630419083
117,0.5034177412229935
118,0.5032173685527217
119,0.5030370135678811
120,0.5028793169730986
121,0.5027447970768851
122,0.5026327262923945
123,0.5025420599348067
124,0.5024719385185256
125,0.5024218066562984
126,0.5023913416520169
127,0.5023802981291721
128,0.50238829980833
129,0.5024146003969305
130,0.5024578901091671
131,0.5025163418618591
132,0.5025881707748273
133,0.5026726707336953
134,0.5027707914792536
135,0.5028840665249021
136,0.5030125481663076
137,0.503153811895422
138,0.5033036944429513
139,0.5034580387591236
140,0.5036142802765984
141,0.5037712130369739
142,0.5039266818439706
143,0.5040758999159378
144,0.5042125666924714
145,0.5043317473938602
146,0.5044328504100166
147,0.5045213139130527
148,0.504597885845389
149,0.5046178650029801
150,0.5045061904356332
151,0.504266576096864
152,0.5039690539598193
153,0.5036868478198433
154,0.5034659515648617
155,0.5033302838952336
156,0.5032689399182285
157,0.5032492359549631
158,0.5032483937215189
159,0.5032515605562656
160,0.5032433163859292
161,0.503204329649277
162,0.5031201044175422
163,0.5029926492812766
164,0.5028391964461506
165,0.5026790269164915
166,0.5025248908400005
167,0.5023828955242808
168,0.5022551172621043
169,0.5021416074274616
170,0.5020414157556465
171,0.5019530621679419
172,0.5018748727741188
173,0.5018054061069341
