Epoca,Erro_Treino,Erro_Validacao
1,0.46900413119807743,0.4764497483341316
2,0.4508986354751358,0.46285631417603146
3,0.43150751096836093,0.447451839188093
4,0.41087382079324475,0.42996599104573907
5,0.38897854420713346,0.410991541378626
6,0.3677907927740603,0.3979446847993799
7,0.3472071889624826,0.38879015937777844
8,0.3280108257166358,0.3822191837185739
9,0.3084182932416001,0.3703515366029113
10,0.2900117620479672,0.3567175332321534
11,0.27269255787894614,0.3416273430362483
12,0.2556203376032714,0.3261439498971199
13,0.24019084992594789,0.3108408979077043
14,0.22661493777927097,0.2984631074469495
15,0.21213853900791477,0.2858332593203049
16,0.1980961453441629,0.27342294420243757
17,0.18513264940501611,0.2645797587166331
18,0.17344377366872246,0.2569226308245318
19,0.16267042745416374,0.2486118393429896
20,0.1525302942983863,0.24074075826667063
21,0.14321184659420402,0.23301897661066778
22,0.1338925009060192,0.22521185475736685
23,0.12581703672792696,0.21937053014691726
24,0.1181823049994585,0.21398847250624886
25,0.11103337535803671,0.20942678117321395
26,0.10469391945315687,0.2047356941178916
27,0.0978708266520824,0.200421516734407
28,0.09084028309718821,0.19571090521946
29,0.08464010330117672,0.19130821363873854
30,0.08008162523285217,0.18872019907382606
31,0.0764154151856807,0.18764484440427096
32,0.07321214849177593,0.1865304063893978
33,0.07062090759600301,0.18584853146341654
34,0.06840200624328314,0.1855407429228136
35,0.06637433288887441,0.1854178724639188
36,0.06446615716261163,0.18519015979165623
37,0.06264998202560575,0.1846878427855545
38,0.06081539603051531,0.18378500574661247
39,0.05898450094555181,0.18264779497236258
40,0.05712108052381673,0.18161035006542867
41,0.0551364039387658,0.1806279459124811
42,0.053161530112791455,0.1798298097937743
43,0.051530090518776536,0.17842226137098635
44,0.05014282297090834,0.17660523560005095
45,0.0484769015202193,0.17551395783201612
46,0.04687956353371027,0.17492548452192755
47,0.04543774561320597,0.17447747903389016
48,0.04412305682789441,0.17414982292576842
49,0.04304632538702498,0.17366314630724497
50,0.042014445511356614,0.17278219094193054
51,0.04098020616468608,0.17196239901122595
52,0.03998120986527411,0.17133865330859072
53,0.0390559466249688,0.1707458541362467
54,0.03819856464503181,0.17014426560975732
55,0.03739870688348027,0.1695515372186781
56,0.03665600570086124,0.16900750531291703
57,0.035963615490320726,0.16851513262438061
58,0.035312469877579335,0.16807285979734327
59,0.034695328771724675,0.16767691070381985
60,0.03410657605364424,0.16732449665536833
61,0.03354142983344174,0.1670137365285481
62,0.032995003600548,0.16674119537360937
63,0.032460890956953696,0.16650056357947318
64,0.03192990046544748,0.1662827160878541
65,0.0313923947525313,0.16607853420518595
66,0.030856465229863097,0.16589288433594912
67,0.030361229727603137,0.16579361158075087
68,0.029876809104614224,0.16584867985202056
69,0.029419097253462104,0.16597882378179013
70,0.029007207419398186,0.16598316189581858
71,0.02861667632903405,0.1658556236220663
72,0.028250749124202692,0.16570818966973946
73,0.027902437246811754,0.16552802740969402
74,0.02757105497080475,0.16541477696460974
75,0.027252704866861294,0.1652419361321832
76,0.026950808399686728,0.16517457859305154
77,0.026658028688138935,0.1649730748546278
78,0.02638401552307048,0.16500355613684448
79,0.026107554681786646,0.1646714624766012
80,0.025865526042829733,0.16500692119504823
81,0.025579371141080085,0.16409249989133667
82,0.02541637084876916,0.16571204467488035
83,0.02506327338762637,0.16230836644566274
84,0.02509454918719753,0.16796261558748132
85,0.024827485088782644,0.16058289304435835
86,0.02460130858425091,0.16801252252629023
87,0.02426852641837276,0.16527644846251144
88,0.023942544992481742,0.1633963568172161
89,0.02389363034216525,0.1659566438397949
90,0.02356102175174337,0.1633146838106822
91,0.0234330004550299,0.16444037856382557
92,0.02330022669460811,0.16554725643716586
93,0.02313257862441016,0.165644722023267
94,0.022922662771304586,0.16589675688533045
95,0.02270472857063457,0.16511657307105837
96,0.022493476115512355,0.16441356428670525
97,0.02227924172119638,0.16475612460700353
98,0.022082414253942483,0.1664567841193217
99,0.021977069347704384,0.1667890250923536
100,0.021791807633288886,0.1662907384795901
101,0.021616959394065837,0.1654665152501272
102,0.021437768791442456,0.16539843712064087
103,0.021289875235506878,0.16493606919681175
104,0.021132874677003283,0.16500936733842744
105,0.020999920166737608,0.16463655788403136
