Epoca,Erro_Treino,Erro_Validacao
1,0.5404362508293866,0.5634740755567755
2,0.5013846775027465,0.5182031393252611
3,0.49105700695216065,0.5059083545391346
4,0.4852722717815876,0.4992655567650571
5,0.4809879607431965,0.4945381993311383
6,0.477354026428485,0.4906394221065897
7,0.47401192354909905,0.48711768956972235
8,0.4707653440257348,0.4837402776066264
9,0.4674963122560626,0.48038307670639013
10,0.46415435300104485,0.47700872605033173
11,0.4607569151387788,0.4736506866143108
12,0.4573594747597643,0.4703751647170096
13,0.45401452136077597,0.46725008217771213
14,0.45075008275872364,0.4643197428241594
15,0.44756748102142896,0.46159101524536866
16,0.4444512268460801,0.4590442636783834
17,0.44138052772271047,0.45665019596054374
18,0.4383362008164628,0.4543793159842916
19,0.43530343990856823,0.4522051480470625
20,0.4322722350467169,0.4501048916448996
21,0.4292358225955705,0.44805932728641173
22,0.4261874026355426,0.44605254955642587
23,0.42311752161018595,0.4440719605982164
24,0.4200146227934025,0.4421087747985039
25,0.4168677190167608,0.440158568899391
26,0.4136684043168096,0.43822118761541184
27,0.4104112736152562,0.4362998261557445
28,0.40709385721116786,0.43439952524450876
29,0.4037173455752567,0.43252549969939963
30,0.40028804011034014,0.4306818747172587
31,0.3968180253682449,0.4288712595774434
32,0.39332352524276487,0.4270949846850148
33,0.3898212126316031,0.425353198040541
34,0.38632465681019607,0.42364418264967435
35,0.38284288738702293,0.4219632925382041
36,0.37938116401066024,0.42030254658417665
37,0.3759425198715376,0.4186514052873242
38,0.3725283970238116,0.41699834901348953
39,0.36913804433637587,0.4153325205729378
40,0.3657685656216169,0.4136452006514082
41,0.36241734098839906,0.4119315710108832
42,0.35908538070495394,0.41019287290234163
43,0.3557782261677579,0.4084378095295658
44,0.35250292104686354,0.4066815725395195
45,0.3492633011040739,0.40494231479400955
46,0.34605715783926744,0.40323673366291735
47,0.3428766491280548,0.40157637977907856
48,0.3397108291561033,0.39996495589298886
49,0.3365486898593832,0.39839646592867756
50,0.33338184926898967,0.39685486034943085
51,0.3302065089337597,0.39531621191640687
52,0.3270241833053777,0.3937533966210187
53,0.3238406260036694,0.3921414613663375
54,0.32066329186044373,0.3904612857638568
55,0.31749898336802274,0.3887007104562429
56,0.31435304024394517,0.38685424327637286
57,0.3112298626198753,0.384922572074636
58,0.30813381667479667,0.3829119932395236
59,0.3050698784667945,0.3808333950641738
60,0.3020437295076328,0.3787008489123965
61,0.29906120087945154,0.37653019732068965
62,0.2961273122376444,0.37433785279211756
63,0.2932455410791753,0.3721397161907251
64,0.29041781502362807,0.3699501397951063
65,0.2876451142371458,0.3677810982520729
66,0.2849282066652697,0.36564178291810556
67,0.2822681358885746,0.363538641503412
68,0.2796663192056765,0.3614757074405864
69,0.2771242862509304,0.359455031683881
70,0.27464320261135833,0.3574770812670647
71,0.27222338892827974,0.3555410344725598
72,0.26986403157612554,0.3536449634435742
73,0.2675631840324687,0.3517859460590818
74,0.26531803619757544,0.34996018011630425
75,0.26312534899943196,0.34816317986354584
76,0.2609819352598268,0.3463901216498814
77,0.2588850930764571,0.344636375088115
78,0.2568329341790856,0.3428982058830292
79,0.2548245803466804,0.34117356459676723
