Epoca,Erro_Quadratico_Medio
1,0.537492361982557
2,0.5268981601449257
3,0.5296549549330583
4,0.5339323499199768
5,0.535918495323937
6,0.5372339933838752
7,0.5392678767641923
8,0.5412913376504555
9,0.5423191144110224
10,0.5421908278302242
11,0.5417585575015837
12,0.5409544404953011
13,0.5401692045536887
14,0.5402596266183272
15,0.5407509191608499
16,0.5396654680590338
17,0.5376041001525051
18,0.5359420978976541
19,0.5348775636803601
20,0.5336247695952395
21,0.5318766995407823
22,0.529954109125806
23,0.5280873733951252
24,0.5263343654908779
25,0.524744675065363
26,0.5233774869167108
27,0.5222484282744586
28,0.5213452416470822
29,0.5206479178871355
30,0.5201315887861
31,0.5197844493220658
32,0.5196288591564272
33,0.5197152028748925
34,0.5200039947620954
35,0.5201805252539825
36,0.5199927377842029
37,0.5195744988919624
38,0.5191010786723093
39,0.5186334073672012
40,0.5181680661864743
41,0.5177137999895596
42,0.5173576427720636
43,0.5171412913724672
44,0.5170194036417785
45,0.5169481959217664
46,0.5169072342867451
47,0.5168902226956611
48,0.5168969465763272
49,0.5169291470983358
50,0.5169886974426838
51,0.5170768959181612
52,0.5171942457394502
53,0.5173404240659737
54,0.5175143084690595
55,0.5177139915002911
56,0.517936779244521
57,0.5181792819767916
58,0.5184377446741244
59,0.5187086365436908
60,0.5189893249129383
61,0.51927851164113
62,0.5195760781632727
63,0.5198823185433181
64,0.5201972566098509
65,0.5205208500558515
66,0.5208538331013823
67,0.5211982411467599
68,0.5215569227252487
69,0.5219318872687373
70,0.5223226382160807
71,0.5227262121714584
72,0.5231388397446989
73,0.5235577883587484
74,0.5239821985254928
75,0.524412361555252
76,0.5248482059689917
77,0.5252885487548928
78,0.525731382145777
79,0.526174421394842
80,0.5266156185572684
81,0.52705372333249
82,0.5274886470371543
83,0.5279213653522629
84,0.5283536500573661
85,0.5287879803876675
86,0.5292275162366026
87,0.5296759010512443
88,0.5301369650058518
89,0.5306146216830702
90,0.5311131274341314
91,0.531637643448865
92,0.5321950169409996
93,0.5327948139967608
94,0.5334507242881183
95,0.5341823367593221
96,0.5350158633475338
97,0.5359743723148596
98,0.5370220686529413
99,0.5379552554566354
100,0.5385463223762866
101,0.5388695262439818
102,0.5390909670678999
103,0.53928504659108
104,0.5394722865938844
105,0.5396574363263191
106,0.539842258457904
107,0.5400287679386018
108,0.5402190499911228
109,0.5404130059593928
110,0.5406052435922982
111,0.5407856372284495
112,0.5409468161211314
113,0.5410895356991812
114,0.54121948637565
115,0.5413425064940188
116,0.5414628390071784
117,0.5415831363532181
118,0.5417045925005874
119,0.5418266649390203
120,0.5419464252033326
121,0.5420581732099282
122,0.5421547509769645
123,0.5422315338818177
124,0.5422905278982519
125,0.5423395428316061
126,0.5423868403984721
127,0.5424372448974669
128,0.5424921626950303
129,0.5425513450847563
130,0.5426143843463873
131,0.5426813974500779
132,0.5427529383166084
133,0.5428293869692098
134,0.542910363870943
135,0.5429946938237031
136,0.5430808578956736
137,0.5431674743211591
138,0.5432535342451482
139,0.5433384155299319
140,0.5434217947569553
141,0.5435035434955201
142,0.5435836438320355
143,0.5436621286468176
144,0.5437390414018035
145,0.5438144087938314
146,0.5438882220098059
147,0.5439604272080045
148,0.5440309351089573
149,0.5440996773022954
150,0.5441667644939874
151,0.5442328158896141
152,0.5442994278953714
153,0.5443693707842024
