Epoca,Erro_Treino,Erro_Validacao
1,0.48964782308240357,0.4870169179587993
2,0.47779947227822833,0.4774808174274434
3,0.46789621711996204,0.4704638731274368
4,0.45878759827142523,0.465337024839364
5,0.44938813145585693,0.4599385041292495
6,0.43900207914210404,0.4535252123443599
7,0.42801344742894615,0.44730612278499243
8,0.4168537173919804,0.44137405961419857
9,0.4054017498247588,0.43498310017115344
10,0.3941672469300697,0.4284515065921833
11,0.3831405127420588,0.4221874950101857
12,0.37219606500787344,0.41598331381144005
13,0.36142130315008325,0.4097028273406564
14,0.3507657710005078,0.4035405333943404
15,0.34005816513867687,0.3975066566176994
16,0.32924465116880824,0.3913831369283403
17,0.31821275166634777,0.3850518176271744
18,0.30702521795617305,0.3786529886933068
19,0.295814144343381,0.3722276968952929
20,0.28456160116973256,0.36565929242895856
21,0.27311322383507425,0.35877390077172494
22,0.26138112527710194,0.3513886533711865
23,0.24972368807894701,0.3436785703953243
24,0.23850082876739773,0.33588154020958444
25,0.2278768365680361,0.3280833955464382
26,0.21794958573127546,0.32044023545933203
27,0.2087207749133202,0.3130911375185738
28,0.2001085603641576,0.30610657236129646
29,0.19201351285012716,0.2996029989077017
30,0.1843608221608619,0.29368099076842624
31,0.17709955858749876,0.28832027240559854
32,0.1701808799855346,0.28343967908413265
33,0.16355566620711812,0.27891200970196217
34,0.1571922706375837,0.2745264893161485
35,0.15105777009963658,0.2700978699823579
36,0.14510043736935835,0.2656312907194467
37,0.13928465442164537,0.26124734812464234
38,0.1336552465056131,0.257058636314443
39,0.128331956110733,0.2531474283951323
40,0.12336301224669623,0.24953292127981305
41,0.11870629169010904,0.24615216091109196
42,0.1143151548915356,0.24292292980781724
43,0.11018752271898581,0.2398030091960158
44,0.10636288568502772,0.23682607960786328
45,0.10283681484916153,0.2340257562826655
46,0.09956238355341636,0.2313956434955828
47,0.09649411618204778,0.22891823782213683
48,0.09359893234020503,0.22657843096799993
49,0.09085378054181478,0.22436187652397602
50,0.08824236110521695,0.22225378458062306
51,0.08575307586164864,0.2202413027175412
52,0.08337764292784824,0.218316871868627
53,0.0811095769345078,0.21647804365098208
54,0.07894293124615846,0.21472297878072574
55,0.07687146136320197,0.2130465620284944
56,0.07488835932206962,0.2114407197196982
57,0.07298708315769592,0.20989752635615813
58,0.0711626951946646,0.20841266798511562
59,0.06941262712965893,0.2069881214814336
60,0.06773681796369864,0.20563313413399056
61,0.0661369756948455,0.20436165785309104
62,0.06461365847688924,0.2031853669985155
63,0.06316357486743203,0.20210733238323858
64,0.06178061891545705,0.20112251769941905
65,0.06045826682559692,0.20022282879619613
66,0.059190728029836694,0.19940131286208498
67,0.057973138583572476,0.19865357630556676
68,0.05680149328052219,0.1979770864213195
69,0.05567254437743969,0.19736959131551346
70,0.054583646697334384,0.19682772481235708
71,0.05353253273325529,0.19634642421972343
72,0.0525170979000572,0.19591915240660218
73,0.05153528281424029,0.19553847577529837
74,0.050585047657447875,0.19519661116211304
75,0.04966436925699105,0.19488590264024833
