Epoca,Erro_Treino,Erro_Validacao
1,0.13573691443005026,0.15164759310854659
2,0.0957964654321774,0.12342319256646377
3,0.07603511918504564,0.11736552471571264
4,0.062160923131825536,0.10941663760280748
5,0.05258112920326881,0.10418219067808805
6,0.04302039082449964,0.09719748648175797
7,0.035005554315962785,0.09101563831752117
8,0.02890641871272562,0.08717399644726853
9,0.024389493563706947,0.08477445228427535
10,0.020941312610593663,0.0826411790575594
11,0.01811676476282251,0.08032381861871914
12,0.015337950198415584,0.07695494784968454
13,0.012754626784592547,0.07211780715882361
14,0.010712915248600246,0.06816197158597473
15,0.009259155145716805,0.06571763847212761
