Epoca,Erro_Treino,Erro_Validacao
1,0.12888764620489773,0.1699064422420783
2,0.0922110501502127,0.13967224541210113
3,0.06926335227387387,0.1167989116062965
4,0.05521561394146466,0.1051172763243221
5,0.044058554901318464,0.0973613547952695
6,0.03654103671064324,0.0916505640596443
7,0.03086000831768714,0.08579746355247868
8,0.025856605009934114,0.08129892819706959
9,0.02159220914769481,0.0775246384673001
10,0.018065692269644752,0.07392347640947394
11,0.01526132616861879,0.07056156080952165
12,0.013071681134350999,0.06759817338071311
13,0.011311074046391985,0.0652439403895301
14,0.009784642258557958,0.06309893482776013
