Epoca,Erro_Quadratico_Medio
1,0.5886113947812924
2,0.5639464385677921
3,0.5628224756234276
4,0.5749181704276706
5,0.5761985171380157
6,0.5750786333984736
7,0.5749029531855272
8,0.574342203021524
9,0.5733207527780696
10,0.5718747577615414
11,0.5700405750375123
12,0.5676032626590357
13,0.5649386783192996
14,0.5633415746492156
15,0.5629362674516811
16,0.563759987117088
17,0.5651648198656349
18,0.5656153885358927
19,0.5655472434093064
20,0.5654569461705404
21,0.5659118077747313
22,0.5673442624649103
23,0.5682583127585444
24,0.5677430330029705
25,0.5665271521254029
26,0.5647707306883205
27,0.5627177378014493
28,0.5607034059682806
29,0.5588606140283958
30,0.5571911187583475
31,0.5556642482540171
32,0.5542540340685419
33,0.5529435098075555
34,0.5517093407026085
35,0.5505149556479989
36,0.5493232142782046
37,0.5481253934622344
38,0.5469483457457652
39,0.5458205717204281
40,0.5447545646456912
41,0.5437544452190821
42,0.5428250128524306
43,0.5419736269372787
44,0.5412031807550314
45,0.5404980231131613
46,0.5398101551988289
47,0.5390522175704365
48,0.5381222345111114
49,0.5370086607783425
50,0.5357850210949293
51,0.5344303133273672
52,0.5330243283564237
53,0.5321741109618804
54,0.5316111316387303
55,0.5312242990399155
56,0.5309699132585597
57,0.5308552638446736
58,0.530862552111667
59,0.5309809943659204
60,0.5312221006248585
61,0.5316161117929534
62,0.5322046186528502
63,0.5330162841559236
64,0.5339104653645271
65,0.5344796819878106
66,0.534600052274334
67,0.5344781394538575
68,0.5342495713350847
69,0.5339713739941306
70,0.5336874230147467
71,0.5334272851156804
72,0.5331997384425957
73,0.5330049583249882
74,0.5328477139523733
75,0.5327391680111285
76,0.5326928116467214
77,0.5327220627004401
78,0.532841891931298
79,0.5330733190645128
80,0.5334498476407586
81,0.5340259671832149
82,0.534886331199865
83,0.5361502506210087
84,0.5379749950870567
85,0.5405846152688416
86,0.5437725813428101
87,0.5440909271759556
88,0.5411849047443111
89,0.5385219969008925
90,0.5365720009523653
91,0.5351856252111514
92,0.5342130434862463
93,0.5335409343780406
94,0.5330886623186974
95,0.5327995085235583
96,0.5326333215295229
97,0.5325573267862453
98,0.5325396281801359
99,0.5325481244054037
100,0.5325546743639209
101,0.5325423533793958
102,0.5325094799241069
103,0.5324665130046872
104,0.5324312111571836
105,0.5324266761537717
106,0.5324827640144095
107,0.53264159031288
108,0.5329685422638244
109,0.533565495978025
110,0.53455698106378
111,0.5360440828947547
112,0.5384906840073761
113,0.5426960188363913
114,0.5442492556008841
115,0.5432585361595103
116,0.5418314981155811
117,0.5404719722357264
118,0.5393377447181016
119,0.5384389319834006
120,0.5377227393800774
121,0.5371382326020954
122,0.5366543973968552
123,0.5362537936048192
124,0.5359241728805159
125,0.5356551625520988
126,0.5354379273473621
127,0.5352653173193028
128,0.5351317589418403
129,0.5350329672496282
130,0.534965652773433
131,0.5349273190005228
132,0.5349161773739706
133,0.5349311583678409
134,0.5349719680056767
135,0.5350391345870762
136,0.5351339953699312
137,0.5352585482648463
138,0.5354150042226181
139,0.5356047305701052
140,0.5358261800043774
141,0.5360716745949604
142,0.53632415316154
143,0.5365572346146776
144,0.5367423598101316
145,0.536860842626921
146,0.5369111463929469
147,0.5369056862354106
148,0.5368625272767307
149,0.5367993341836541
150,0.5367315231694139
151,0.5366733926789494
152,0.5366415051823387
153,0.5366620577577855
154,0.5367902206347362
155,0.5371683283264624
156,0.5381319244051816
157,0.5395952465183637
158,0.5404936080835638
159,0.541123394430836
160,0.5418533903132048
161,0.5427259935299221
162,0.5435824481699334
163,0.5442452180471179
164,0.5447385654571292
165,0.5452159165011494
166,0.5455955024936882
167,0.5453949706463527
168,0.5447310435803931
169,0.5440290399335906
170,0.5432257911950221
171,0.5423407717864294
172,0.5414231611565399
173,0.5405247620995369
174,0.539682601611518
175,0.538912553989377
176,0.5382159232013274
177,0.5375878650731488
178,0.5370223160496632
179,0.536513772925313
180,0.5360574589454583
181,0.5356486931680645
182,0.5352815012247488
183,0.5349468981762441
184,0.5346334742349819
185,0.5343317827698719
186,0.5340369873555771
187,0.5337471021293174
188,0.5334611717705497
189,0.5331791844538681
190,0.5329025336565006
191,0.5326338091376497
192,0.5323758480383403
193,0.5321307874202856
194,0.5318996696306388
195,0.5316825598731152
196,0.5314788714140499
197,0.5312876753805462
198,0.5311079182964874
199,0.5309385508663598
200,0.5307785941295258
201,0.5306271673015228
202,0.5304834942660721
203,0.5303468992132949
204,0.5302167974924928
205,0.5300926850077092
206,0.5299741278767682
207,0.529860753167528
208,0.5297522410344812
209,0.5296483183301233
210,0.5295487536556945
211,0.5294533537863807
212,0.5293619614263007
213,0.5292744543072745
214,0.529190745748041
215,0.5291107869635999
216,0.5290345717163141
217,0.5289621444423802
218,0.5288936139553464
219,0.5288291764638502
220,0.5287691539878924
221,0.528714055941228
222,0.5286646650726783
223,0.5286221047284739
224,0.5285876831325718
225,0.5285620013835142
226,0.528543194469064
227,0.5285268899436318
228,0.5285095732725205
229,0.5284897930750938
230,0.5284671293592509
231,0.5284418519963386
232,0.528414661930573
233,0.5283863691368215
234,0.5283576846192074
235,0.5283291417978995
236,0.5283010952218016
237,0.5282737517908184
238,0.5282472094552013
239,0.5282214924075538
240,0.5281965792634981
241,0.5281724240562117
242,0.528148971060661
243,0.5281261647115723
244,0.5281039557878792
245,0.5280823048615156
246,0.5280611838328048
247,0.5280405762136325
248,0.5280204766722204
249,0.5280008902207781
250,0.5279818313134454
251,0.5279633230304197
252,0.5279453964561006
253,0.5279280903128536
254,0.5279114508842552
255,0.52789553224851
256,0.5278803968406559
257,0.5278661163684093
258,0.527852773119516
259,0.527840461717536
260,0.5278292914084964
261,0.5278193889940007
262,0.5278109025693694
263,0.527804006281249
264,0.5277989063919154
265,0.5277958490317557
266,0.5277951301416168
267,0.5277971082542358
268,0.527802220931073
269,0.5278110058250068
270,0.5278241273882155
271,0.5278424099574415
272,0.5278668767839609
273,0.527898791315107
274,0.527939689057207
275,0.5279913703754605
276,0.5280557872820649
277,0.5281346891234951
278,0.5282287984974453
279,0.5283362640687573
280,0.5284505089392667
281,0.5285588481620855
282,0.5286447452295407
283,0.528694811900143
284,0.5287054326809951
285,0.5286825990706729
286,0.5286365240814449
287,0.5285769069998514
288,0.5285110777799337
289,0.5284439856818729
290,0.5283787728374277
291,0.5283173570453886
292,0.5282608791994836
293,0.5282100222836056
294,0.5281652410563219
295,0.5281269385768114
296,0.5280956100270264
297,0.5280719307629953
298,0.528056638010925
299,0.5280498051450273
300,0.5280492287337668
301,0.5280497798752936
302,0.5280470198498042
303,0.5280424648831045
304,0.5280564809369751
