Epoca,Erro_Treino,Erro_Validacao
1,0.17036024477283382,0.19905041837225593
2,0.1016979155656797,0.13796423599107055
3,0.07304647573045664,0.11280960871059459
4,0.05772020763340829,0.10012252552002857
5,0.047947824043532095,0.0920161660582308
6,0.04083948511952537,0.08634176604252818
7,0.03536931230776505,0.08229951103502339
8,0.0310215304274873,0.07927236001013217
9,0.027500551153443915,0.0768385917229916
10,0.024638508048608114,0.07481756291096407
11,0.022313313282632707,0.07312806528178806
12,0.02040910759245991,0.07170026921302641
13,0.01882537657578114,0.07047631813018732
14,0.01748468806740648,0.06941297443756449
15,0.01633074822574628,0.06847374081603254
16,0.015324253694646097,0.06762544652909236
17,0.014438630376330613,0.06684106779308309
18,0.013655962663346429,0.06610504528475333
19,0.012963807361968066,0.06541324366653439
20,0.012352508552658889,0.06476619487228295
21,0.011812883258080189,0.064162639845958
22,0.011335522301967332,0.06359692915354283
23,0.010911444425875945,0.06305946999317054
24,0.010532602970601273,0.06253923890669062
25,0.010191884221165815,0.062027198310097786
26,0.009883016733154474,0.06151833225485704
